Date;ADS GY Equity;AI FP Equity;AIR FP Equity;ALV GY Equity;ABI BB Equity;ASML NA Equity;CS FP Equity;BBVA SM Equity;SAN SM  Equity;BAS GY Equity;BAYN GY Equity;BMW GY Equity;BNP FP Equity;CRH ID Equity;BN FP Equity;DB1 GY Equity;DHL GR EQUITY;DTE GY Equity;ENEL IM Equity;ENI IM Equity;EL FP Equity;RMS FP Equity;IBE SM Equity;ITX SM Equity;IFX GY Equity;INGA NA Equity;ISP IM Equity;KER FP Equity;AD NA Equity;OR FP Equity;MC FP Equity;MBG GY Equity;MUV2 GY Equity;NOKIA FH Equity;NDA FH Equity;RI FP Equity;SAF FP Equity;SAN FP Equity;SAP GY Equity;SU FP Equity;SIE GY Equity;TTE FP Equity;DG FP Equity;VOW3 GY Equity
20/07/2020;242,2;127,36;65,71;188,28;47;338,9;18,51;3,19;2,12;52,56;62,25;59,1;38,01;34,05;60,76;166,4;35,41;15,41;8,32;8,78;117,25;759,2;11,24;23,56;22,87;6,57;1,85;515,8;25,25;290;412,8;32,65;239,1;3,88;6,79;140;93,2;93,78;139,24;101,15;103,15;33,21;82,22;144,76
21/07/2020;246,6;127,23;68,05;188,84;48,65;337,4;18,5;3,18;2,11;53,03;62,44;60,82;38,54;33,84;60,84;167,75;35,33;15,42;8,33;8,93;117,9;758,4;11,27;23;22,93;6,65;1,88;521,5;25,32;289,6;409,95;33,13;241,3;3,87;6,94;143;93,58;92,22;141,86;100,7;104,58;33,76;82,36;145
22/07/2020;245;126,82;67,11;190;47,04;338,6;18,3;3,18;2,06;53,61;60,68;59,94;37,8;33,51;60,08;169;35,31;15,28;8,19;8,71;115,4;749;11,11;23;22,96;6,48;1,88;506;25,32;287,1;404;32,87;240,6;3,86;7;140,45;91,46;91,01;142,24;101,15;104,09;32,7;81,92;144,34
23/07/2020;243,6;127,82;65,28;186,82;47,43;339,15;18,17;3,14;2,03;53,39;61,65;61,15;37,57;33,43;60,98;168,3;34,86;15,23;8,13;8,6;116,7;752;11,09;22,88;22,69;6,46;1,85;503,3;25,17;291,3;403,6;34,28;236,1;3,81;6,96;143,9;88,96;90,61;141,26;100,6;104;32,53;80,64;144,54
24/07/2020;239,1;126,45;63,93;183,64;46,97;322,55;17,91;3,12;2,04;52,44;60,69;60,22;37,14;32,81;60,74;166,95;34,61;14,88;7,94;8,52;114,8;741,6;11,05;22,95;21,79;6,39;1,82;495;25;284,9;399,1;33,54;233,9;3,72;6,9;144,25;88,54;88,33;135,64;99,18;102,08;32,65;79,4;142,02
27/07/2020;239,1;126,95;61,92;183,4;45,87;323,95;17,77;3,02;1,99;51,86;59,25;59,75;36,32;32,74;59,84;167,55;34,91;14,72;7,92;8,46;114,75;747,6;11;23,41;22,25;6,28;1,8;496,75;24,76;285,6;401,4;33,64;233,4;3,69;6,8;144,15;86,96;88,64;139,3;100,65;102,55;32,39;78,84;141,24
28/07/2020;238,9;128,23;63,85;184,42;47,45;323;17,87;3,05;2,01;52,08;58,9;59,8;36,17;32,5;59,76;163,85;34,78;14,73;7,9;8,48;116;731,2;11,07;23,57;21,78;6,26;1,79;483,2;24,86;286,7;385,05;33,43;235,1;3,66;6,8;144,95;90,36;89,01;137,76;99,58;103,22;32,41;78,48;141,8
29/07/2020;242,5;127,86;62,18;184,7;47,79;308,8;17,87;2,94;1,92;49,53;58,49;58,29;35,8;31,98;60,26;165,5;35,26;14,67;7,98;8,41;117,3;736;11,1;22,72;21,57;6,2;1,79;502,4;25,1;289,2;387,15;33,49;235,2;3,68;6,84;148,8;90,7;89,43;139,56;102,5;103,69;32,45;79,6;137,64
30/07/2020;234,2;127;63,34;176,64;48,45;303,1;17,21;2,7;1,81;47,64;56,58;56,16;34,38;31,16;57,02;157,15;34,46;14,36;7,74;7,82;115,35;711;10,93;22,52;20,97;5,95;1,74;492,6;24,52;284,5;373,85;32,4;225,9;3,61;6,61;148,2;94,24;88,07;133,52;99,96;99,42;31,93;77,64;129,2
31/07/2020;233,9;126,91;62,01;176,22;46,12;299,7;16,86;2,64;1,73;46,81;56,24;54,7;34,12;30,76;56,54;154,6;34,15;14,17;7,73;7,54;112,2;686,2;10,92;22,46;21,13;5,9;1,71;481,75;24,47;283;366,75;31,4;224,8;4,06;6,57;146;89,44;88,07;133,78;98,24;98,04;31,3;72,8;125
03/08/2020;238,5;129,64;63,73;181,24;46,33;310,1;17,31;2,72;1,78;48,34;58,47;56,21;35,46;32;56,82;158,55;35,34;14,45;7,86;7,53;110,5;690,6;11,09;22,46;21,66;6,06;1,71;489,7;24,66;278,1;372,3;32,79;234,2;4,28;6,69;150,05;89,62;89,77;137,54;101,65;101,38;32,4;75,68;131,18
04/08/2020;237,3;129,23;65,68;181,54;47,56;315,2;17,51;2,78;1,84;47,98;57,05;58,14;36,19;31,69;56,18;155,8;35,35;14,6;7,87;7,86;110,5;687,6;11;22,68;22,21;6,09;1,79;486,55;24,99;281,6;371,65;33,71;231,4;4,33;6,71;148,3;92,28;87,73;135,32;100,2;100,07;33,2;75,78;134,5
05/08/2020;239,8;128,91;67,97;180,68;47,17;312,45;17,65;2,67;1,81;48,99;56,14;56,13;35,95;32,35;56,06;156,65;36,13;14,57;7,83;8,1;110,3;692;10,87;22,38;21,83;6,16;1,83;491,75;26,32;282,5;376,1;34,26;232,7;4,25;6,69;146,6;96,92;87,01;136;101,8;101,43;33,84;78,5;134,94
06/08/2020;244,3;126,73;68,33;177,9;46,05;307,9;17,03;2,6;1,79;48,61;55,93;55,23;35,84;32,36;55,58;154,55;36,61;14,46;7,73;7,94;108,85;686,4;10,85;22,54;21,52;6,5;1,81;483,05;26,22;279;374;34,09;228,3;4,19;6,69;144,5;98,54;85,93;135,24;101,9;103,08;33,05;78,38;134
07/08/2020;249,4;127,32;69,3;177,72;45,7;313,6;17,03;2,53;1,76;48,36;55,97;54,9;35,48;32,68;54,58;156,1;36,39;14,84;7,82;7,81;109,3;692,8;10,87;22,69;22,04;6,61;1,81;485,35;25,97;277,6;374;34,08;231,1;4,2;6,61;144;97,72;86,91;137,22;103,1;104,94;32,8;78,46;132,86
10/08/2020;253,8;126,23;72,06;179,24;46,24;308,5;17,34;2,58;1,81;49,16;56,58;55,35;35,82;33,11;54,8;152,8;37;14,87;7,87;7,99;108,8;683,4;10,9;23,74;21,51;6,78;1,81;482,1;25,75;276;371,55;34,31;232,4;4,16;6,76;143,85;100,75;86,25;134,94;102,45;104,76;33,24;80,14;133,12
11/08/2020;263,3;127,55;76,18;184,7;48;312,4;17,83;2,7;1,92;50,61;57,75;58,54;37,49;33,54;55,58;153,25;37,19;14,99;7,96;8,24;111,1;691,2;10,97;24,06;22,42;7,09;1,86;494,65;25,74;277,2;382,7;35,51;234,9;4,22;6,92;144,15;106,4;87,16;137,1;104,3;106,3;34,19;82,52;140
12/08/2020;263,7;129,77;74,92;186,26;48,24;316,45;17,95;2,63;1,91;51,47;57,94;58,87;37,83;34,19;56,3;157;38,13;15,11;8,11;8,37;112,7;704,6;11,14;24,1;22,45;7,13;1,88;503,7;26,32;282,2;391,2;35,78;239,2;4,26;6,91;145,1;103,5;87,72;138,08;104,9;107,15;34,42;82,86;140,66
13/08/2020;268,2;128,82;73,3;183,58;47,95;318,8;17,67;2,56;1,87;50,98;57,62;58,28;36,99;33,68;56,54;156,2;37,82;15,31;8,01;8,25;111,7;708,6;11,07;23,68;22,23;6,95;1,87;506,7;26,13;282,5;391,2;35,52;235,8;4,25;6,85;146,4;103,75;86,52;137,12;104,75;106,3;33,99;81,98;138,74
14/08/2020;265,9;127,23;72,11;182,02;47,77;314;17,55;2,53;1,85;50,3;56,96;58,22;36,66;33,28;56,12;154,6;37,47;15,34;7,89;8,18;109,95;702;10,97;23,7;21,75;6,94;1,85;496,6;25,96;278,5;386,05;35,48;234,8;4,21;6,77;142,85;101,5;85;135,24;102,55;105,2;33,5;80,38;138,98
17/08/2020;268,6;127,73;71,44;180,72;47,4;318,9;17,35;2,52;1,81;50,31;57,27;57,88;36,3;33,71;56,48;156,4;38,03;15,16;7,81;8,1;111,05;701,2;10,93;23,29;22,5;6,88;1,82;499,15;26,15;278,9;387,75;35,54;233,8;4,26;6,75;147,55;101,1;86,04;135,66;103,7;105,38;33,29;80,46;139,18
18/08/2020;267,5;127,18;69,23;181,2;47,84;317,45;17,38;2,48;1,8;50,44;57,07;57,56;35,89;33,35;56,46;156,25;37,76;15;7,79;8,05;110,9;695;10,81;23,27;22,49;6,77;1,81;499,8;26,17;279,2;386,05;35,44;234,8;4,24;6,68;145,4;99,12;86,91;135,32;103,25;105,59;32,81;79,72;138,5
19/08/2020;261,6;127,91;70,25;184,38;48,88;317,45;17,61;2,55;1,85;50,74;57,97;58,25;36,84;33,41;56,7;157,4;37,97;15,17;7,87;8,13;111,4;693,6;10,83;22,95;22,49;6,82;1,85;499,8;26,26;283;387,2;36,03;239,3;4,24;6,75;147,2;99,38;87,17;136,84;104,3;106,82;33,08;81,14;139,44
20/08/2020;260;126,32;69,17;180,96;47,7;312;17,42;2,46;1,78;49,77;56,66;57,39;35,96;32,79;56,04;154,7;38,08;14,96;7,76;7,94;109,05;690,2;10,8;23,17;22,1;6,7;1,82;494,15;26,12;279;383,35;35,23;238,3;4,24;6,6;145,3;97,64;86,5;136,54;103,05;105,32;32,52;80,38;136,62
21/08/2020;258,5;125,59;69,08;179,22;47,03;313,6;17,21;2,43;1,75;49,57;56,33;56,81;35,36;32,98;55,94;154,55;38,06;14,84;7,73;7,87;109;699;10,82;23,69;22,17;6,58;1,81;495,5;26,17;273,9;385,45;34,53;236,3;4,21;6,6;143,55;97,24;85,87;135,8;103,45;104,94;32,36;80,38;136,08
24/08/2020;259;128,23;72,1;183,92;48,61;318,55;17,56;2,48;1,82;51,7;57,98;58,25;36,29;33,62;56,32;158,3;38,77;15,17;7,87;8,19;111,85;705,6;10,92;23,71;22,8;6,83;1,84;505,6;26,32;278,6;393,45;35,92;240,9;4,25;6,71;146,7;100,05;86,96;138,6;105,25;107,96;33,63;82,44;137,8
25/08/2020;256,3;127,45;71,56;185;48,83;319,1;17,6;2,51;1,82;51,78;57,73;57,95;36,36;32,5;56,3;158,75;39,32;15,17;7,8;8,08;111,6;708,8;10,9;23,96;22,92;6,96;1,83;510,1;26,03;278,8;397,05;35,53;243,4;4,23;6,75;146,95;99,36;87,19;139,26;105,75;107,39;33,26;82,16;136,2
26/08/2020;257,3;129,23;70,24;185,1;49,93;325,6;17,61;2,54;1,84;52,14;57,54;59,42;36,9;33,02;56,24;160;40,02;15,14;7,8;8,1;114,1;723;10,83;24,01;23,85;7,03;1,84;521,2;26,33;281,4;403;36,12;244;4,26;6,84;147,65;99,86;87,02;142,26;107,3;108,71;33,37;82,3;139
27/08/2020;255,6;127,27;72,11;184,06;50,2;319,7;17,39;2,53;1,82;51,79;56,54;59,6;36,49;32,17;56,24;158,9;39,62;15,14;7,62;7,99;113,05;719,8;10,76;24,05;23,35;6,95;1,8;521,1;25,98;280,6;401;36,1;241,3;4,24;6,77;146,95;100,95;85,68;140,36;105,55;107,89;33,28;81,34;140,12
28/08/2020;253;126,91;71,44;185,72;49,6;316,7;17,48;2,6;1,88;51,32;55,03;59,61;37,81;31,88;55,22;157,7;38,36;14,98;7,64;7,96;113,45;719,8;10,7;23,55;23,34;7,07;1,83;516,3;25,63;277,2;396,35;36;245,3;4,17;6,9;145,5;102,25;84,57;139,76;105;107,01;33,3;81,5;139,52
31/08/2020;254,6;126,41;68,84;181,52;48,81;314,3;17,08;2,45;1,79;51,06;55,54;60,15;36,57;31;55,1;158,4;38,22;14,75;7,59;7,8;112,1;719,4;10,55;23,25;23,16;6,8;1,81;514,6;25,22;276,9;392,8;35,8;241,7;4,07;6,75;143,5;97,02;84,41;138,04;103,75;104,69;33,1;78,58;139,34
01/09/2020;255;126,5;69,57;182;48,43;323,15;17,09;2,46;1,79;50,63;55,49;60,13;36,09;31,62;54,52;157,1;38,23;14,63;7,5;7,78;109,7;716,6;10,55;23,49;23,5;6,81;1,8;525;25,2;277,5;396,7;35,82;244;3,99;6,72;141,45;98;83,46;138,64;104,5;105,77;32,95;77,82;140,1
02/09/2020;266,5;129,23;72,08;183,5;50,03;333,15;17,28;2,38;1,75;51,38;56,27;60,39;35,88;31,53;55,66;158,3;38,56;15,4;7,65;7,68;113,05;739,4;10,7;23,68;24,05;6,84;1,79;553;25,42;281,2;407,25;36,16;248,5;4;6,7;145,05;100,45;84,72;141,5;106;107,82;33,29;80,1;140,32
03/09/2020;266;127,68;71,5;181,8;50,22;317,9;17,3;2,43;1,77;51,83;55,22;60,8;36,15;30,55;56,68;151,55;38,08;15,27;7,58;7,7;113,15;740,2;10,69;23,04;22,89;6,83;1,78;555,3;25,16;278,6;408,4;36,38;246,8;3,81;6,69;145,7;97,68;83,95;137,32;104,5;105,76;33,21;81,14;142,76
04/09/2020;262,7;126,18;69,78;178,68;49,21;304,8;17,18;2,56;1,83;52,12;54,28;61,38;37,23;30,54;56,18;148,7;37,96;14,98;7,41;7,65;111,1;738,2;10,47;23,13;22,78;6,97;1,78;555;24,86;273,9;402,85;36,5;241,3;3,76;6,68;141,3;97,24;83,12;132,86;103,1;104,72;32,97;79,62;143
07/09/2020;263,1;128,32;73,77;182,02;49,35;304;17,31;2,53;1,83;53,17;55,51;62,58;37,4;31;56,78;150,7;37,55;15,18;7,59;7,77;111,6;739,4;10,67;23,04;23,51;7;1,79;561;24,99;278,6;408,8;37,86;245,5;3,64;6,8;142,7;100,9;85,07;136,82;105,5;106,14;33,58;81,56;149,78
08/09/2020;260;126,64;70,78;179,52;47,68;297,4;16,95;2,49;1,78;53,97;55,01;63,17;36,43;31,01;56,42;149,15;38;14,99;7,47;7,52;111,05;732,2;10,49;22,83;23,07;6,96;1,76;555;24,98;275,9;404,4;38,26;243,3;3,57;6,67;140,6;98,22;85,24;133,44;104,25;104,49;32,35;79,28;151,16
09/09/2020;266,9;129,32;69,39;183,9;48,32;304,85;17,44;2,52;1,81;54,73;55,6;63,74;36,79;31,55;57,58;151,6;38,9;15,41;7,65;7,63;111,65;735,8;10,63;23,25;23,96;7,05;1,79;552,6;25,58;282,6;404,05;38,94;253,6;3,58;6,78;142;97,44;87,64;137,52;107,15;106,93;32,74;80,18;151,32
10/09/2020;272;128,55;69,44;183,16;48,62;305,1;17,37;2,51;1,77;54,51;55,1;63,74;37,01;31,43;57;150,9;38,41;15,36;7,6;7,63;112;733,2;10,61;23,25;23,87;7,11;1,8;559,4;25,55;281,5;404,35;39,05;247,6;3,5;6,77;142,45;97,08;86,22;136,02;106,4;106,46;32,74;77,94;150,96
11/09/2020;273,3;129,09;68,82;183,02;47,67;307,5;17,26;2,44;1,73;54,87;55,39;64,31;36,11;31,76;57,3;153,55;38,45;15,3;7,66;7,6;111,55;743,2;10,6;22,71;23,89;7,03;1,78;570,6;26,04;282,2;416,6;39,07;247,2;3,51;6,64;142,35;97,18;87,07;135,5;106,6;106,05;32,52;77,44;149,84
14/09/2020;275,8;128,27;71,32;182,58;47,65;310,25;17,27;2,49;1,74;55,23;55,31;64,12;36,57;31,86;57,34;151,55;38,34;15,25;7,56;7,48;110,5;739,8;10,55;23,88;24,67;7,17;1,78;577;25,73;281,4;420,25;38,76;244,7;3,47;6,71;142,4;97,48;86,59;135,56;107,05;105,76;32,03;77,78;148,42
15/09/2020;279;128,36;69,48;182,8;47,99;312,4;17,22;2,41;1,72;54,91;56,82;64,32;35,84;32,88;57,58;150,6;38,53;15,25;7,63;7,61;110,9;750,6;10,68;25,81;24,4;7,08;1,77;589,2;26,02;283,4;424;38,62;244,5;3,52;6,64;142,75;96,94;88,26;135,28;108;105,81;32,32;77,32;148,34
16/09/2020;282,9;128,18;70,79;181,8;48,38;312,4;17,12;2,43;1,72;55,06;56,46;64,71;35,71;33,21;58,1;148,35;39,07;15,23;7,58;7,65;111,6;758,6;10,63;25,46;24,45;7,02;1,76;600;25,77;281;426,15;38,86;244,5;3,53;6,79;141;97,48;87,77;135,96;107,2;107,42;32,19;77,36;148,66
17/09/2020;279,5;127,45;71,12;179,36;49,01;306,95;16,85;2,42;1,69;55,15;56,72;64,81;35,43;32,73;57,7;147,65;39,37;15,19;7,38;7,59;111,9;756,8;10,54;24,85;24,09;6,79;1,74;596,5;25,4;280;420;38,95;240,1;3,51;6,7;140;98;87,55;135,52;106,95;107,75;31,54;77;147,64
18/09/2020;279,6;127,05;68,6;178,46;48,65;308,45;16,66;2,31;1,62;54,19;57,22;63,74;34,6;31,94;57,34;148;39,28;14,94;7,42;7,39;112,05;744;10,45;24,31;23,92;6,6;1,71;587,7;25,65;276,6;413,85;38,18;240,6;3,48;6,58;138,55;95,2;87,96;135,5;105,55;106,48;31,11;75,9;141,98
21/09/2020;271,2;123,45;64,09;168,82;46,1;302,95;16;2,16;1,52;50,62;53,86;60,49;32,39;29,94;55,48;147,2;37,87;14,5;7,26;6,95;108,45;727,8;10,41;23,95;22,98;5,99;1,64;576,8;25,56;271,1;395,55;36,5;223,4;3,34;6,29;136,5;88,72;85,41;131;101,05;101,52;29,73;72,8;133,6
22/09/2020;271,8;123,59;62,37;165,58;46,2;306,6;15,64;2,16;1,5;50,47;53,86;60,58;32,22;30,35;54,96;150,35;38,1;14,46;7,32;7,06;106,15;722;10,32;24,24;23,38;5,94;1,64;568,3;25,79;273,9;391,05;36,71;221,2;3,36;6,35;135,25;88,98;84,3;132,5;101,7;102,3;29,94;71,56;134,82
23/09/2020;283,8;124,45;61,79;163,06;45,68;312;15,77;2,17;1,47;50,28;54,96;60,96;31,46;30,5;54,88;148,9;38,37;14,39;7,46;6,93;106,95;731,8;10,33;23,48;23,45;5,87;1,61;577,7;25,8;277,5;400,1;37,18;220,4;3,38;6,33;135,55;85,8;86,59;132;103,05;101,68;29,7;72;135,48
24/09/2020;278;123,23;59,65;164,38;44,78;308,15;15,78;2,28;1,48;49,99;54,41;60,64;31,16;30,37;54,4;147,7;38,19;14,32;7,37;6,81;106,65;728;10,35;23,42;23,45;5,94;1,61;569,6;25,68;274,1;401,8;37,34;218,4;3,3;6,27;134,9;82,88;86,67;131,96;103,45;102,73;29,03;71,06;136,54
25/09/2020;278,5;122,23;60,02;161,98;45,06;307,2;15,57;2,29;1,49;49,53;53,47;59,06;30,25;30,64;54,56;147;38,11;14,19;7,34;6,69;108,35;731;10,39;23,99;22,97;5,9;1,58;566;25,55;270,7;400,2;37,09;214,8;3,24;6,25;132,35;85,22;86,14;129,96;102,85;101,09;28,06;71,02;133,3
28/09/2020;283,7;124,73;62,31;166,84;46,8;314,8;16,1;2,38;1,59;51,82;54,21;61,73;31,82;31,64;55,66;152,1;39,03;14,34;7,45;6,86;113;733,4;10,48;23,94;23,91;6,17;1,62;574,4;25,79;278,6;405,9;38,51;222,4;3,31;6,46;135,95;85,7;86,85;134,66;106,7;109,96;28,8;72,42;138,2
29/09/2020;281,2;125;62,59;164,88;46,3;318,25;15,75;2,33;1,53;52,34;53,51;62;31;31,27;55,08;151,2;39,24;14,28;7,5;6,67;115,4;738;10,53;23,8;24,19;6,04;1,61;576,6;25,53;281,5;409,95;38,35;218,1;3,37;6,42;135,9;85,3;85,71;134,16;108,9;108,64;28,33;72,44;138,74
30/09/2020;276,1;123,18;62,07;163,62;46,23;314,7;15,78;2,37;1,53;51,98;53,31;61,99;30,98;30,87;55,22;149,8;38,92;14,29;7,42;6,69;116,15;736,2;10,51;24,3;24,12;6,06;1,6;567,6;25,25;277,6;399,4;38,64;216,6;3,35;6,49;136,15;84,44;84,87;132,76;106,05;107,88;29,2;71,52;137,4
01/10/2020;278,9;122,77;64,9;162,18;45,8;321,4;15,71;2,38;1,51;51,37;46,34;62,66;30,66;30,75;55,26;148,2;39,17;14,47;7,47;6,46;115,25;748,8;10,7;24,1;25,95;6,04;1,59;582,6;25,24;282,7;409,7;39,24;215,6;3,29;6,59;135,6;84,18;84,84;133,74;106,35;106,66;28,49;70,24;134,3
02/10/2020;276,9;122,86;64,62;162,8;45,81;319,9;15,66;2,38;1,51;52,03;44,94;62,36;30,49;30,83;55,06;148,35;39,15;14,51;7,47;6,5;118,5;746,4;10,72;24,31;25,42;6,15;1,59;577,8;25,19;281,2;407,65;39,24;216,2;3,27;6,59;134,7;84,4;85,61;132,76;106,7;105,88;28,21;73,34;132
05/10/2020;273,5;121,36;65,8;166,52;46,79;320,25;15,92;2,4;1,54;53,34;46,77;64,03;31,46;31,54;55,26;149;39,56;14,69;7,39;6,69;117,8;752,6;10,7;24,41;25,71;6,3;1,63;583,3;25,29;280;412,55;40,15;221,9;3,33;6,75;136,35;84,8;86,05;132,4;107,55;107,32;28,86;74,3;134,7
06/10/2020;276,2;120,36;67,77;169,02;48,81;317,2;16,24;2,48;1,64;53,95;46,3;64,85;33,04;32,27;55,14;150,5;39,49;14,7;7,36;6,92;118,35;748,6;10,67;24,23;25,75;6,61;1,67;581,4;24,95;279,2;411,2;40,4;221,8;3,37;6,85;135,15;87,2;84,41;131,46;107,15;108,92;29,52;76,1;137,48
07/10/2020;277,1;120,73;66,7;166,64;49,66;318,65;16,01;2,41;1,62;55,68;45,3;65,74;33,11;33,3;54,6;145,8;41,27;14,47;7,6;6,73;119,55;756,8;10,83;24,18;26,3;6,58;1,65;583;24,72;278,1;410,75;41,21;217,1;3,3;6,79;136,9;85,6;83,46;130,38;107,75;109,24;29,17;75,98;138,92
08/10/2020;277,3;121,09;66,92;167,68;50,33;322,2;16,21;2,44;1,64;57,2;46,32;65,72;33,72;33,84;55;148,7;40,93;14,45;7,55;6,89;120,95;755,8;10,83;24,26;26,84;6,69;1,68;576,5;24,51;278,5;407,2;40,98;220;3,32;6,87;136,9;87,14;84,82;132,34;107,45;110,84;29,5;76,28;137,98
09/10/2020;282,5;121,41;66,78;168,14;50,5;328,1;16,2;2,39;1,62;55,04;46,73;64,7;33,42;33,51;55,54;147,85;41,21;14,4;7,52;6,86;121,5;761,6;10,8;24,23;27,51;6,69;1,68;581,8;24,73;282,4;411,9;40,45;218,5;3,44;6,86;138,15;88,66;85,84;133,06;108,6;111,56;29,95;75,14;137,66
12/10/2020;286,3;123,18;65,99;169,84;50,89;335,9;16,3;2,35;1,6;54,72;46,36;65,09;33,54;33,61;55,72;148,15;41,29;14,49;7,69;6,82;120,7;775;11,07;24,13;28,09;6,62;1,67;589,4;24,61;287,4;418,25;41,14;221,3;3,42;6,88;139,65;87;86,03;134,38;110,35;112,44;29,68;74,92;139,4
13/10/2020;286,5;123,27;63,68;166,52;49,42;344,25;15,96;2,26;1,55;54,33;44,75;64,25;32,18;33,01;55;146,7;41,31;14,54;7,71;6,69;119,45;779,8;11,15;24,04;27,57;6,25;1,63;589,2;24,79;287,1;416,75;41,03;217,1;3,44;6,75;141;85,28;87,05;134,08;111,1;111,24;29,21;72,94;138,5
14/10/2020;284,8;122,64;62,15;167,02;49,11;340,9;15,91;2,27;1,55;54,47;44,33;64,08;32,55;32,72;55,5;146,85;41,84;14,48;7,73;6,7;119,5;775;11,27;23,47;27,81;6,25;1,62;580;24,77;290,3;412,2;40,52;214,4;3,47;6,79;140,6;86,12;86,62;134,32;111,5;112,4;29,17;73,82;139,18
15/10/2020;277;120,18;61,79;162,24;46,78;329,1;15,19;2,26;1,53;52,45;44,11;62,17;31,67;32,04;55,2;144,3;40,71;14,02;7,46;6,42;115,8;772;11,02;23,5;27,37;6,17;1,54;566,7;24,7;284,7;403;39,32;209,5;3,42;6,66;138,05;87,56;84,21;130,56;108,5;109,34;28,22;71,84;134,92
16/10/2020;284;122,55;64,34;163,7;47,43;330,6;15,15;2,33;1,57;53,6;44,81;63,12;32,21;32,77;53,3;146,6;41,04;14,04;7,53;6,56;116,4;790;11,06;23,88;27,61;6,33;1,56;589,4;25,25;291,4;432,6;41,47;210;3,42;6,7;141,5;90,74;85,56;132,84;108,65;110,96;28,46;72,4;138,28
19/10/2020;284,1;121,82;66,19;164,48;47,75;331,4;15,14;2,36;1,58;53,21;44,33;63,62;32,56;32,6;53,44;146,65;40,92;13,95;7,47;6,59;115,9;794;10,95;24;27,63;6,37;1,56;587;25,2;290,8;432,9;40,97;212,2;3,54;6,73;142,05;91,4;85,26;131;108,3;110,46;28,36;73,76;139,28
20/10/2020;281,6;119,41;66,94;163,62;48,33;326,15;15,08;2,43;1,63;52,93;43,62;64,07;33,12;32,04;52,06;141,65;41,27;13,68;7,58;6,56;116,95;805,8;10,97;23,97;27,27;6,45;1,58;589;24,94;290,6;430,2;40,86;211;3,57;6,71;143;93,18;84,16;127,54;107,8;110,74;28,23;74,26;138,42
21/10/2020;274,5;118,82;64,06;161,92;46,89;324,5;14,94;2,39;1,6;52,1;42,5;63,81;32,64;31,6;50,6;139,05;40,81;13,48;7,52;6,34;113,8;800,4;10,78;23,89;26,96;6,41;1,54;577,9;24,73;286,8;427,8;40,27;206,9;3,57;6,6;140,95;91;82,91;124,92;106,05;108,68;27,78;71,9;137,08
22/10/2020;282,1;118,41;64,45;161,32;47,17;320,1;14,68;2,43;1,62;51,79;42,33;64,01;32,59;31,04;50,34;138;40,76;13,43;7,45;6,34;114,15;813,6;10,74;24,19;26,59;6,45;1,54;574,1;24,31;285,3;427,2;40,21;208,5;3,57;6,57;146,45;91,42;82,29;124,5;108,3;109,02;27,62;71,82;137,6
23/10/2020;281,8;121,23;68,03;163,42;48,51;316,6;14,97;2,5;1,67;52,27;42,43;63,93;33,5;31,29;51,12;137,75;40,58;13,47;7,57;6,44;115,7;825;10,71;23,53;26,8;6,59;1,56;556;24,31;288,6;428;40,63;211,5;3,6;6,8;147,9;96,58;82,49;124,9;110,2;109,66;28,08;72,84;139,06
26/10/2020;274;119,41;65,85;160,54;47,85;309,3;14,65;2,44;1,65;51,2;42,56;63,21;32,95;30,63;50,54;134,2;39,54;13,25;7,5;6,25;113,15;826,2;10,68;22,62;26,42;6,45;1,53;549,4;24,27;285,3;421,75;40,26;207,2;3,56;6,73;146,4;93,58;82,37;97,5;106,95;107,52;27,06;70,66;135,64
27/10/2020;272,9;117,95;64;156,66;47;309,45;14,2;2,41;1,63;50,33;41,91;61,47;31,38;30;49,11;133,15;39,15;13,07;7,4;6,1;111,4;825,4;10,6;21,83;25,64;6,16;1,49;545,6;24,01;287,1;418,85;39,51;202,5;3,56;6,63;144,75;91,18;80,56;96,95;106,75;106,52;26,19;69,2;132
28/10/2020;257;113,68;61,77;151,9;45,26;309,05;13,77;2,37;1,58;46,95;40,71;58,06;29,75;28,97;46,88;129,95;37,87;12,82;6,95;5,89;106,4;798,2;10,34;21,37;23,69;5,89;1,42;521,6;23,88;278,8;402,15;37,14;199,95;3,45;6,35;140;88,7;78,61;92,24;103,1;100,1;25,27;67,04;125,52
29/10/2020;258,8;114,27;61,5;150,46;45,49;315;13,65;2,34;1,59;46,63;40,79;58,33;29,31;29,59;46,83;129,35;38,34;13,14;6,94;5,92;105,85;809,6;10,22;21,19;23,91;5,76;1,4;520,2;23,93;279,1;403,8;37,13;201,4;2,81;6,33;138,55;87,56;77,81;93,26;102,4;100,64;25,13;66,46;126,94
30/10/2020;255;114,09;62,59;151,06;44,56;312;13,8;2,46;1,64;47,07;40,36;58,68;29,86;30,27;47,4;126,35;38,25;13,07;6,83;6,01;106,2;799;10,13;21,39;23,9;5,86;1,42;518,5;23,59;277,7;402,3;37,27;200,8;2,9;6,46;138,4;90,52;76,95;91,49;104,2;100,7;25,82;67,82;125,1
02/11/2020;260;117,36;63,09;155,06;44,92;313,75;14,36;2,5;1,71;48,34;41,81;59,68;31,13;31,3;47,8;125,3;39,01;13,38;6,99;6,36;106,25;801,4;10,37;22,21;24,46;6,2;1,48;527;24,45;283,9;405,65;38,46;204,5;2,82;6,64;140;91,54;78,95;90,18;107,8;103,4;27,09;70,38;127,78
